"No.","Time","Source","Destination","Protocol","Length","Info"
"1256","282.631139","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=3327 Ack=2177 Win=254 Len=0"
"1257","283.063148","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"1258","286.823851","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"1259","286.827152","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"1260","286.829921","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"1261","286.831014","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"1262","291.823873","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"1263","291.824949","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"1264","291.826281","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"1265","291.827535","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"1266","292.839168","192.168.1.100","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"1267","292.843625","192.168.1.135","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"1268","296.821873","192.168.1.109","192.168.1.255","BROWSER","256","Host Announcement CONNOR-LAPTOP, Workstation, Server, NT Workstation, Potential Browser"
"1269","296.828709","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"1270","296.836063","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"1271","296.836256","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"1272","296.836257","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"1273","299.498469","192.168.1.109","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"1274","299.499570","fe80::c9b2:ce5e:586:9809","ff02::1:3","LLMNR","84","Standard query 0xeb09 A wpad"
"1275","299.500025","192.168.1.109","224.0.0.252","LLMNR","64","Standard query 0xeb09 A wpad"
"1276","299.500858","fe80::c9b2:ce5e:586:9809","ff02::1:3","LLMNR","84","Standard query 0xb1ba AAAA wpad"
"1277","299.501252","192.168.1.109","224.0.0.252","LLMNR","64","Standard query 0xb1ba AAAA wpad"
"1278","299.521226","192.168.1.109","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"1279","299.522305","fe80::c9b2:ce5e:586:9809","ff02::1:3","LLMNR","84","Standard query 0xd9cd A wpad"
"1280","299.522896","192.168.1.109","224.0.0.252","LLMNR","64","Standard query 0xd9cd A wpad"
"1281","299.524057","fe80::c9b2:ce5e:586:9809","ff02::1:3","LLMNR","84","Standard query 0xf0be AAAA wpad"
"1282","299.524483","192.168.1.109","224.0.0.252","LLMNR","64","Standard query 0xf0be AAAA wpad"
"1283","299.909944","fe80::c9b2:ce5e:586:9809","ff02::1:3","LLMNR","84","Standard query 0xeb09 A wpad"
"1284","299.910541","192.168.1.109","224.0.0.252","LLMNR","64","Standard query 0xeb09 A wpad"
"1285","299.911762","fe80::c9b2:ce5e:586:9809","ff02::1:3","LLMNR","84","Standard query 0xb1ba AAAA wpad"
"1286","299.912098","192.168.1.109","224.0.0.252","LLMNR","64","Standard query 0xb1ba AAAA wpad"
"1287","299.932822","fe80::c9b2:ce5e:586:9809","ff02::1:3","LLMNR","84","Standard query 0xd9cd A wpad"
"1288","299.933101","192.168.1.109","224.0.0.252","LLMNR","64","Standard query 0xd9cd A wpad"
"1289","299.934659","fe80::c9b2:ce5e:586:9809","ff02::1:3","LLMNR","84","Standard query 0xf0be AAAA wpad"
"1290","299.934826","192.168.1.109","224.0.0.252","LLMNR","64","Standard query 0xf0be AAAA wpad"
"1291","300.000339","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"1292","300.043403","Cisco-Li_65:d1:20","Broadcast","ARP","42","Who has 192.168.1.134? Tell 192.168.1.1"
"1293","300.103849","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"1294","300.207896","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"1295","300.247787","192.168.1.109","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"1296","300.271152","192.168.1.109","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"1297","300.311857","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"1298","300.335884","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1299","300.338256","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1300","300.416370","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"1301","300.503182","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"1302","300.520350","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"1303","300.624722","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"1304","300.728534","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"1305","300.997866","192.168.1.109","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"1306","301.022962","192.168.1.109","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"1307","301.059927","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"1308","301.826195","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
